url,title,sentiment_human,compound_score
https://www.breitbart.com/europe/2020/10/03/greek-birthrate-declined-three-per-cent-2019/,Greek Birthrate Declined by over Three Per Cent in 2019,-1,0
https://www.breitbart.com/europe/2020/10/07/greece-court-rules-fascist-golden-dawn-party-is-a-criminal-organization/,Greece: Court Rules Fascist Golden Dawn Party Is a Criminal Organization,-1,-0.6486
https://www.breitbart.com/border/2020/09/12/deported-rapists-40-migrants-apprehended-in-texas-near-border/,"Deported Rapists, 40 Migrants Apprehended in Texas near Border",-1,-0.6486
https://www.breitbart.com/immigration/2020/09/28/pope-francis-migrants-are-forced-to-flee-like-jesus/,Pope Francis: Migrants Are Forced to Flee Like Jesus,-1,-0.4588
https://www.breitbart.com/europe/2020/10/06/salvini-ally-threatened-rape-opposing-mosque/,Salvini Ally Threatened with Rape After Opposing Mosque,-1,-0.8271
https://www.breitbart.com/border/2020/09/21/watch-migrants-rescued-after-being-stuck-on-new-border-wall/,WATCH: Migrants Rescued After Being Stuck on New Border Wall,1,0.2023
https://www.breitbart.com/europe/2020/09/28/greek-police-arrest-three-people-smugglers-holding-migrants-ransom/,Greek Police Arrest Three People Smugglers Holding Migrants Ransom,-1,-0.5859
https://www.breitbart.com/border/2020/10/06/exclusive-human-smuggler-arrested-in-south-texas-with-pistols/,Exclusive: Human Smuggler Arrested in South Texas with Pistols,-1,-0.6908
https://www.breitbart.com/border/2020/09/22/border-patrol-agent-stabbed-assailant-shot-killed/,"Border Patrol Agent Stabbed Assailant Shot, Killed",-1,-0.8126
https://www.breitbart.com/border/2020/10/04/exclusive-video-heavily-armed-human-smugglers-operating-in-texas-80-miles-from-border/,EXCLUSIVE Video: Heavily Armed Human Smugglers Operating in Texas 80 Miles from Border,-1,-0.0431
https://www.breitbart.com/europe/2020/09/12/greeks-prepare-military-expansion-amid-increased-turkish-aggression/,Greeks Strengthen Military Amid Increased Turkish Aggression,-1,0.296
https://www.breitbart.com/europe/2020/10/05/patel-criticises-illegals-shopping-around-asylum-vows-firm-fair-refugee-system/,"Patel Criticises Illegals 'Shopping Around' for Asylum, Vows 'Firm and Fair' Refugee System",-1,0
https://www.breitbart.com/europe/2020/09/29/how-many-more-get-away-farage-releases-footage-of-migrants-arriving-under-the-cover-of-darkness/,'How Many More Get Away?' Farage Releases Footage of Migrants Arriving 'Under the Cover of Darkness',-1,-0.25
https://www.breitbart.com/europe/2020/10/07/sweden-thousands-of-2015-crisis-migrants-have-allegedly-disappeared/,Sweden: Thousands of 2015 Crisis Migrants Have Allegedly Disappeared,-1,-0.7184
https://www.breitbart.com/national-security/2020/09/24/venezuelas-maduro-asks-un-pay-rogue-states-under-us-sanctions/,Venezuela's Maduro Asks U.N. to Pay Rogue States Under U.S. Sanctions,-1,-0.1027
https://www.breitbart.com/2020-election/2020/09/17/newark-cardinal-americans-can-vote-joe-biden-good-conscience/,Newark Cardinal: Americans Can Vote for Joe Biden in Good Conscience,1,0.4404
https://www.breitbart.com/border/2020/10/09/shift-to-armed-human-smuggling-in-south-texas-worries-feds/,Shift to Armed Human Smuggling in South Texas Worries Feds,-1,-0.7096
https://www.breitbart.com/border/2020/10/05/border-patrol-agent-fires-weapon-after-assault-by-suspected-smuggler/,Border Patrol Agent Fires Weapon After Assault by Suspected Smuggler,-1,-0.875
https://www.breitbart.com/2020-election/2020/09/18/trump-minnesota-rally-crowd-im-wall-between-american-dream-chaos/,WATCH-- Trump Tells Minnesota Rally Crowd: 'I'm Your Wall Between American Dream and Chaos',1,-0.4019
https://www.breitbart.com/politics/2020/09/11/report-trump-considers-reducing-refugee-resettlement-for-fifth-year/,Report: Trump Considers Reducing Refugee Resettlement for Fifth Year,0,0
https://www.breitbart.com/politics/2020/09/21/trump-ad-joe-biden-to-hike-refugees-by-700-percent-during-coronavirus-crisis/,Trump Ad: Joe Biden to Hike Refugees by 700 Percent During Coronavirus Crisis,-1,-0.6249
https://www.breitbart.com/entertainment/2020/09/30/michael-keaton-to-joe-biden-no-more-debates-you-won-walk-away/,Michael Keaton to Joe Biden: No More Debates. You Won. Walk Away,1,0.6077
https://www.breitbart.com/politics/2020/09/30/supporters-chant-lock-her-up-trump-mentions-ilhan-omar/,Minnesota Supporters Chant Lock Her Up as Trump Mentions Ilhan Omar,-1,0.4404
https://www.breitbart.com/tech/2020/10/01/facebook-removes-trump-campaign-ad/,Facebook Removes Trump Campaign Ad,0,0
https://www.breitbart.com/health/2020/09/23/pope-francis-says-more-voices-must-be-heard-beat-coronavirus/,Pope Francis Says More Voices Must Be Heard to Beat Coronavirus,0,0
https://www.breitbart.com/clips/2020/10/01/omar-i-resent-anyone-who-says-trump-is-not-racist-we-have-fascist-in-the-white-house/,Omar: I Resent Anyone Who Says Trump Is Not Racist We Have Fascist in the White House,-1,0
https://www.breitbart.com/asia/2020/09/29/north-korean-envoy-claims-coronavirus-situation-safe-and-stable-at-u-n/,North Korea at U.N. Claims Coronavirus Situation Safe and Stable,1,0
https://www.breitbart.com/europe/2020/09/12/uk-politician-calls-for-deportation-of-christian-pastor-for-criticising-gay-pride/,UK Politician Demands Deportation of Christian Pastor for Criticising Gay Pride,-1,-0.0772
https://www.breitbart.com/europe/2020/10/09/nearly-half-young-people-north-africa-middle-east-want-migrate/,Nearly Half of Young People in North Africa and Middle East Want to Migrate,0,0.0772
https://www.breitbart.com/europe/2020/09/11/mi5-knew-manchester-bomber-had-visited-jihadist-prison-but-did-nothing/,MI5 Knew Manchester Bomber Had Visited Jihadist in Prison but Did Nothing,-1,-0.2846
https://www.breitbart.com/2020-election/2020/10/07/fact-check-kamala-harris-repeats-false-muslim-ban-claim/,Fact Check: Kamala Harris Repeats False Muslim Ban Claim,-1,0
https://www.breitbart.com/politics/2020/09/30/house-republican-china-task-force-plan-counter-china/,House Republican China Task Force Unveils Detailed Plan on How to Counter China,0,0
https://www.breitbart.com/asia/2020/09/18/afghanistans-only-known-jewish-citizen-peace-talks-must-protect-minorities/,Afghanistan's Only Known Jewish Citizen: Peace Talks Must Protect Minorities,1,0.7269
https://www.breitbart.com/europe/2020/09/18/eu-commission-president-claims-populist-opponents-preach-hate/,EU Commission President Claims Populist Opponents Preach Hate,-1,0
https://www.breitbart.com/clips/2020/09/23/scarborough-trump-using-clearly-fascist-language-in-omar-attacks/,Scarborough: Trump Using Clearly Fascist Language in Omar Attacks,-1,-0.7579
https://www.breitbart.com/national-security/2020/09/25/pope-francis-knocks-nationalism-pushes-multilateralism-in-u-n-speech/,"Pope Francis Knocks Nationalism, Pushes Multilateralism in U.N. Speech",-1,0
https://www.breitbart.com/national-security/2020/09/23/lebanon-un-beirut-will-rise-its-ruins/,Lebanon at the U.N.: Beirut Will 'Rise from Its Ruins',1,-0.4404
https://www.breitbart.com/latin-america/2020/09/22/senate-bill-demands-probe-into-u-n-role-in-cubas-billion-dollar-slave-doctor-industry/,Senate Bill Demands Probe into U.N. Role in Cuba's Billion-Dollar Slave Doctor Industry,-1,0
https://www.breitbart.com/middle-east/2020/09/13/palestinians-slam-israel-bahrain-deal-as-yet-another-stab-in-the-back/,Palestinians Slam Israel-Bahrain Deal as Yet Another 'Stab in the Back',-1,-0.7506
https://www.breitbart.com/europe/2020/09/23/uk-failed-learn-lessons-9-11-7-7-says-father-manchester-terror-attack-victim/,"UK Failed to Learn Lessons of 9/11, 7/7, Says Father of Ariana Grande Terror Attack Victim",-1,-0.8979
https://www.breitbart.com/middle-east/2020/10/08/watch-democrat-ammar-campa-najjar-released-free-palestine-music-video-in-2012/,WATCH: Democrat Ammar Campa-Najjar Released 'Free Palestine' Music Video in 2012,1,0.5106
https://www.breitbart.com/politics/2020/10/09/left-recruits-600k-poll-workers-to-ensure-fair-election/,Left Recruits 600k Poll Workers to Ensure 'Fair Election',1,0.5994
https://www.breitbart.com/politics/2020/10/12/kamala-harris-calls-acb-hearing-reckless-after-attending-indoor-events/,Kamala Harris Skips Amy Coney Barrett Hearing Citing Coronavirus While Attending Numerous Indoor Events,-1,0
https://www.breitbart.com/immigration/2020/10/14/pope-francis-meets-parents-of-priest-stabbed-to-death-by-tunisian-immigrant/,Pope Francis Meets Parents of Priest Stabbed to Death by Tunisian Immigrant,-1,-0.7783
https://www.breitbart.com/politics/2020/10/13/kamala-harris-cites-planned-parenthood-naacp-in-opposition-to-amy-coney-barrett/,"Kamala Harris Cites Planned Parenthood, NAACP in Opposition to Amy Coney Barrett",0,0
https://www.breitbart.com/entertainment/2020/10/13/mindy-kaling-kumail-nanjiani-push-south-asian-block-party-fundraiser-for-biden/,"Mindy Kaling, Kumail Nanjiani Push South Asian Block Party Fundraiser for Biden",1,-0.4404
https://www.breitbart.com/economy/2020/10/14/cato-donald-trump-slashes-immigration/,Cato: Donald Trump Slashes Immigration,-1,-0.2023
https://www.breitbart.com/politics/2020/10/14/progressive-dems-reveal-radical-platform-biden-doorway-not-destination/,"Progressive Democrats Reveal Radical Platform: 'Biden a Doorway, Not a Destination'",1,0
https://www.breitbart.com/politics/2020/10/12/bill-de-blasio-not-invited-to-new-yorks-columbus-day-event/,Bill de Blasio Not Invited to New York's Columbus Day Event,0,0
https://www.breitbart.com/europe/2020/10/14/at-least-851-illegal-migrants-french-terror-watchlist/,At least 851 Illegal Migrants on French Terror Watchlist,-1,-0.7906
https://www.breitbart.com/immigration/2020/10/13/scotus-oks-donald-trumps-census-plan/,SCOTUS OKs Donald Trump's Census Plan,0,0
https://www.breitbart.com/politics/2020/10/12/trump-nobody-touch-social-security/,"Trump: While I Am President, Nobody Will Touch Your Social Security",1,0.34
https://www.breitbart.com/europe/2020/10/14/populist-senator-matteo-salvini-wears-trump-2020-mask-in-italian-parliament/,Populist Senator Matteo Salvini Wears 'Trump 2020' Mask in Italian Parliament,0,0
https://www.breitbart.com/economy/2020/10/11/h-1b-supporters-denounce-wage-boosting-regulations/,H-1B Supporters Denounce Wage-Boosting Regulations,-1,0.128
https://www.breitbart.com/politics/2020/10/10/white-house-touts-h-1b-visa-worker-reforms/,White House Touts H-1B Visa Worker Reforms,1,-0.0258
https://www.breitbart.com/immigration/2020/10/13/asylum-lawyers-stop-africans-deportation/,Asylum Lawyers Fail to Stop Africans Deportation,-1,-0.6908
https://www.breitbart.com/clips/2020/10/10/blexit-event-attendee-illegal-immigration-hurts-black-community/,Blexit Event Attendee: Illegal Immigration Hurts Black Community,-1,-0.7717
https://www.breitbart.com/tech/2020/10/10/twitter-censors-senate-candidate-lauren-witzkes-immigration-views-as-hateful-conduct/,Twitter Censors Senate Candidate Lauren Witzke's Immigration Views as Hateful Conduct,-1,-0.296
https://www.breitbart.com/border/2020/10/10/human-smugglers-in-texas-pack-100-migrants-in-refrigerated-trailer-near-border/,Human Smugglers Pack 100 Migrants in Refrigerated Trailer in Texas near Border,-1,-0.34
https://www.breitbart.com/europe/2020/10/12/judges-block-deportation-migrant-drug-dealer-citing-human-rights/,"Judges Block Deportation of Migrant Drug Dealer, Cite Human Rights",-1,-0.4404
https://www.breitbart.com/politics/2020/10/11/kamala-harris-refused-death-penalty-illegal-alien-ms-13-gang-member-who-murdered-bologna-family/,Kamala Harris Refused Death Penalty for Illegal Alien MS-13 Gang Member Who Murdered Bologna Family,-1,-0.9524
https://www.breitbart.com/politics/2020/10/12/axios-wall-street-investors-increasingly-confident-in-joe-biden/,Axios: Wall Street Investors Increasingly Confident in Joe Biden,1,0.4939
https://www.breitbart.com/border/2020/10/14/migrant-apprehensions-at-border-jump-16-percent-in-september/,Migrant Apprehensions at Border Jump 16 Percent in September,-1,-0.2263
https://www.breitbart.com/europe/2020/10/12/govt-floats-idea-disabling-migrant-boats-nets/,Led by Idiots: UK Govt Floats Idea of Disabling Migrant Boats with Nets,-1,-0.4767
https://www.breitbart.com/europe/2020/10/12/channel-migrant-tsar-claims-vast-majority-of-asylum-seekers-are-genuine/,Channel Migrant Tsar Claims 'Vast Majority' of Asylum Seekers Are 'Genuine',1,0
https://www.breitbart.com/europe/2020/10/11/marine-le-pen-rejects-new-eu-migrant-pact-as-suicide-of-europe/,Marine Le Pen Rejects New EU Migrant Pact As 'Suicide of Europe',-1,-0.8271
https://www.breitbart.com/europe/2020/10/14/greece-migrants-film-themselves-licking-food-supermarket/,Greece: Migrants Film Themselves Licking Baby Food in Supermarket,0,0
https://www.breitbart.com/europe/2020/10/13/21-57-newly-arrived-migrants-italy-test-positive-coronavirus/,21 of 57 Newly Arrived Migrants Landing in Italy Test Positive for Coronavirus,-1,0.5574
https://www.breitbart.com/border/2020/10/14/watch-daylight-rio-grande-raft-crossings-over-texas-border/,Exclusive Video: Migrants Raft Across Texas Border River in Daylight,0,0.128
https://www.breitbart.com/europe/2020/10/11/finnish-police-bust-huge-sex-trafficking-ring-led-by-migrants/,Finnish Police Bust Huge Sex Trafficking Ring Led by Migrants,-1,0.3182
https://www.breitbart.com/europe/2020/10/14/vagrant-set-fire-policeman-trying-evict-him-prince-charles-land/,Bulgarian Vagrant Set Fire to Policeman.,-1,-0.34
https://www.breitbart.com/europe/2020/10/10/centre-right-dominates-czech-senate-elections-social-democrats-wiped-out/,"Centre-Right Dominates Czech Senate Elections, Social Democrats Wiped Out",0,0.0516
https://www.breitbart.com/politics/2020/10/14/callista-gingrich-human-trafficking-in-the-wake-of-covid-19/,Callista Gingrich: Human Trafficking in the Wake of COVID-19,-1,0
https://www.breitbart.com/europe/2020/10/14/first-hijab-wearing-mayor-in-uk-quits-labour-party-alleging-islamophobia/,First Hijab-Wearing Mayor in UK Quits Labour Party Alleging Islamophobia,-1,0.4019
https://www.breitbart.com/immigration/2020/10/25/pope-francis-compares-todays-european-nationalism-pre-nazi-germany/,Pope Francis Compares Today's European Nationalism with Pre-Nazi Germany,0,0
https://www.breitbart.com/politics/2020/11/16/exit-polls-3-in-4-voters-want-less-immigration-during-and-after-pandemic/,Exit Polls: 3-in-4 Voters Want Less Immigration During and After Pandemic,0,0.0772
https://www.breitbart.com/politics/2020/10/22/joe-biden-vows-amnesty-for-all-illegal-aliens-in-first-100-days-we-owe-them/,Joe Biden Vows Amnesty for All Illegal Aliens in First 100 Days: 'We Owe Them',1,-0.5574
https://www.breitbart.com/politics/2020/10/22/fact-check-obama-biden-used-so-called-cages-border-crossers/,Fact Check: Obama-Biden Administration Used So-Called 'Cages' for Border Crossers,-1,0
https://www.breitbart.com/economy/2020/11/13/billionaires-back-claim-only-amnesty-illegals-can-save-america/,Billionaires Back Claim That Only Amnesty and Illegals Can Save America,1,0.4939
https://www.breitbart.com/clips/2020/10/22/fncs-donna-brazile-president-trump-was-not-capable-of-delivering-for-all-americans/,FNC's Donna Brazile: 'President Trump Was Not Capable of Delivering for All Americans',-1,-0.2924
https://www.breitbart.com/politics/2020/11/01/donald-trump-revives-snake-poem-at-north-carolina-rally/,Donald Trump Revives Snake Poem at North Carolina Rally,1,0.3818
https://www.breitbart.com/economy/2020/10/20/donald-trump-gains-among-younger-latinos-blacks/,"Donald Trump Gains Among Younger Latinos, Blacks",1,0.34
https://www.breitbart.com/politics/2020/11/13/bidens-chief-of-staff-worked-on-behalf-of-big-tech-for-endless-h-1b-visas/,Biden's Chief of Staff Worked on Behalf of Big Tech for Endless H-1B Visas,0,0
https://www.breitbart.com/politics/2020/10/26/new-york-post-endorses-donald-trump-make-america-great-again-again/,"New York Post Endorses Donald Trump: 'Make America Great Again, Again'",1,0.7579
https://www.breitbart.com/politics/2020/11/13/ann-coulter-what-america-wants-is-trumpism-without-trump/,Ann Coulter: What America Wants Is Trumpism without Trump,0,0
https://www.breitbart.com/politics/2020/10/29/exclusive-marsha-blackburn-support-kelly-loeffler-for-u-s-senate/,Exclusive Marsha Blackburn: Support Kelly Loeffler for U.S. Senate,1,0.4019
https://www.breitbart.com/2020-election/2020/11/06/donald-trumps-populist-coalition-saves-gop-state-federal-legislators/,"Donald Trump's Populist Coalition Saves GOP State, Federal Legislators",1,0
https://www.breitbart.com/2020-election/2020/10/21/donald-trump-misses-h-1b-reforms-vital-north-carolina/,Donald Trump Silent on H-1B Reforms in Vital North Carolina,1,0.296
https://www.breitbart.com/politics/2020/11/08/associated-press-joe-biden-has-seasoned-cool/,Associated Press: Joe Biden Has 'Seasoned Cool',1,0.3182
https://www.breitbart.com/economy/2020/10/19/watch-border-wall-reaches-371-miles/,Watch: Donald Trump's Border Wall Reaches 371 Miles,0,0.0516
https://www.breitbart.com/border/2020/10/24/border-patrol-agents-involved-in-fatal-shootings-in-texas-california/,"Border Patrol Agents Involved in Fatal Shootings in Texas, California",-1,-0.5423
https://www.breitbart.com/europe/2020/11/02/farage-relaunching-brexit-party-as-reform-party-will-campaign-against-lockdown/,"Farage Relaunching Brexit Party as Reform Party, Will Campaign Against Lockdown",1,0.6597
https://www.breitbart.com/2020-election/2020/10/22/fact-check-democrats-heroes-act-is-bailout-of-illegal-migration-cities/,Fact Check: Democrats' HEROES Act Is Bailout of Illegal Migration Cities,0,0.0085
https://www.breitbart.com/2020-election/2020/11/16/exclusive-ann-coulter-the-most-deleterious-force-for-america-and-for-conservatism-has-been-fox-news-leading-people-astray/,Exclusive--Ann Coulter: The Most Deleterious Force for America and for Conservatism Has Been Fox News Leading People Astray,-1,0
https://www.breitbart.com/politics/2020/10/22/report-donald-trumps-policies-raise-wages-amid-shrinking-migration/,Report: Donald Trump Raises Wages amid Shrinking Migration,1,0
https://www.breitbart.com/politics/2020/11/06/gop-establishment-rebuked-for-fleeing-america-first-with-amnesty-talk/,GOP Establishment Rebuked for Fleeing America First with Amnesty Talk,-1,0
https://www.breitbart.com/politics/2020/10/16/no-immigration-question-in-next-debate-say-debate-organizers/,"No Immigration Question in Next Debate, Say Debate Organizers",0,-0.296
https://www.breitbart.com/europe/2020/10/21/greece-build-border-wall-immigration/,Greece to Build Border Wall in Fight Against Illegal Immigration,-1,-0.7351
https://www.breitbart.com/clips/2020/10/28/miles-taylor-trump-administration-has-almost-nazi-like-immigration-policies/,Miles Taylor: Trump Administration Has Almost Nazi-Like Immigration Policies,-1,0
https://www.breitbart.com/politics/2020/11/09/migration-hawk-chuck-grassley-to-run-senates-immigration-committee/,Migration Hawk Chuck Grassley to Run Senate's Immigration Committee,0,0
https://www.breitbart.com/politics/2020/10/31/washpo-president-trump-shattered-bipartisan-consensus-on-immigration/,WashPo: President Trump Shattered Bipartisan Consensus on Immigration,-1,0
https://www.breitbart.com/politics/2020/11/13/analysis-mass-immigration-drastically-alters-electorates-in-swing-states/,Analysis: Mass Immigration Drastically Alters Electorates in Swing States,0,0
https://www.breitbart.com/2020-election/2020/10/23/500-missing-migrant-children-narrative-reaches-presidential-debate-stage-despite-the-facts/,500 Missing Migrant Children Narrative Reaches Presidential Debate Stage Despite the Facts,-1,-0.25
https://www.breitbart.com/tech/2020/10/17/twitter-locks-account-of-republican-senate-candidate-lauren-witzke-again/,Twitter Locks Account of Republican Senate Candidate Lauren Witzke Again,-1,0
https://www.breitbart.com/entertainment/2020/10/31/democrat-filmmaker-to-vote-for-donald-trump-after-making-illegal-immigration-documentary/,Democrat Filmmaker to Vote for Donald Trump After Making Illegal Immigration Documentary,-1,-0.5574
https://www.breitbart.com/law-and-order/2020/10/18/watch-antifa-medic-calls-for-federal-agent-to-be-executed/,Watch: Antifa Medic Calls for Federal Agent to Be Executed,-1,0
https://www.breitbart.com/politics/2020/10/29/stakes-stephen-miller-outlines-choice-immigration-border-security-2020/,The Stakes: Stephen Miller Outlines the Choice on Immigration and Border Security in 2020,0,0.34
https://www.breitbart.com/law-and-order/2020/10/21/watch-police-attacked-with-glass-bottles-in-portland-as-protesters-call-them-nazi-terrorists/,Watch: Police Attacked with Glass Bottles in Portland as Protesters Call ThemNazi Terrorists,-1,-0.5994
https://www.breitbart.com/entertainment/2020/10/22/cbs-host-stephen-colbert-orders-audience-to-punish-trump-at-the-ballot-box/,CBS Host Stephen Colbert Orders Audience to Punish Trump at the Ballot Box,-1,0
https://www.breitbart.com/politics/2020/10/17/more-than-170-criminal-illegal-aliens-arrested-in-sanctuary-cities-including-convicted-sex-offenders/,"More Than 170 Criminal Illegal Aliens Arrested in Sanctuary Cities, Including Convicted Sex Offenders",-1,-0.9163
https://www.breitbart.com/politics/2020/11/13/billionaire-kochs-ready-work-joe-biden-democrats-immigration/,"Billionaire Charles Koch Ready to Work with Joe Biden, Democrats on Immigration",1,0.3612
https://www.breitbart.com/politics/2020/10/19/watch-documentary-shows-coyotes-using-democrat-debate-footage-to-recruit-illegal-border-crossers/,Watch: Documentary Shows Coyotes Using Democrat Debate Footage to Recruit Illegal Border Crossers,-1,-0.5574
https://www.breitbart.com/national-security/2020/10/29/philippines-expel-2800-chinese-nationals-overstaying-visas/,"Philippines to Expel 2,800 Chinese Nationals for Overstaying Visas",-1,-0.4404
https://www.breitbart.com/politics/2020/11/06/tucker-carlson-gop-establishment-happy-to-sell-out-voters-with-amnesty/,Tucker Carlson: GOP Establishment Happy to Sell Out Voters with Amnesty,-1,0
https://www.breitbart.com/border/2020/11/07/deported-chinese-criminal-alien-arrested-near-canadian-border-in-maine/,Previously-Deported Chinese Violent Felon Arrested near Border in Maine,-1,-0.7906
https://www.breitbart.com/politics/2020/10/24/donald-trump-joe-biden-will-trigger-tsunami-of-illegal-immigration-if-elected-president/,Donald Trump: Joe Biden Will Trigger Tsunami of Illegal Immigration if Elected President,-1,-0.5574
https://www.breitbart.com/politics/2020/10/30/cbp-chief-warns-of-illegal-immigration-invasion-if-biden-ends-trump-policies/,CBP Chief Warns of Illegal Immigration Invasion if Biden Ends Trump Policies,-1,-0.6124
https://www.breitbart.com/clips/2020/11/12/immigration-officials-system-can-easily-be-overwhelmed-very-problematic-to-say-youll-be-legalized-as-long-as-you-reach-u-s/,"Immigration Officials: System Can Easily Be Overwhelmed, Very Problematic to Say You'll Be Legalized as Long as You Reach U.S.",-1,0.3612
https://www.breitbart.com/law-and-order/2020/10/21/portland-chaos-video-shows-antifa-screaming-as-police-retake-streets/,Portland Chaos: Video Shows Antifa Screaming as Police Retake Streets,-1,-0.743
https://www.breitbart.com/politics/2020/10/28/more-than-100-illegal-aliens-arrested-across-six-states-including-domestic-abusers/,"More Than 100 Illegal Aliens Arrested Across Six States, Including Domestic Abusers",-1,-0.8901
https://www.breitbart.com/radio/2020/10/23/tom-cotton-joe-biden-presidency-would-cause-massive-surge-of-illegal-immigration/,Tom Cotton: Joe Biden Presidency Would Cause Massive Surge of Illegal Immigration,-1,-0.5574
https://www.breitbart.com/2020-election/2020/10/23/trump-critics-reveal-ignorance-on-immigration-issues-after-president-remarks-on-coyote-human-traffickers/,Trump Critics Reveal Ignorance on Immigration Issues After President Remarks on Coyote Human Traffickers,-1,-0.5719
https://www.breitbart.com/politics/2020/11/02/trump-joe-biden-to-give-illegal-aliens-free-healthcare-not-americans/,"Trump: Joe Biden to Give Illegal Aliens Free Healthcare, Not Americans",-1,-0.0772
https://www.breitbart.com/economy/2020/10/19/rasmussen-liberals-favor-migration-over-environmental-protection/,Rasmussen: Liberals Favor Migration over Environmental Protection,0,0.4019
https://www.breitbart.com/border/2020/10/20/exclusive-ice-places-detainer-on-accused-houston-cop-killer-illegally-present-in-u-s/,EXCLUSIVE: ICE Places Detainer on Accused Houston Cop-Killer Illegally Present in U.S.,-1,0.0085
https://www.breitbart.com/economy/2020/10/19/supreme-court-to-decide-three-migration-battles/,Supreme Court to Decide Three Migration Disputes,0,0.3612
https://www.breitbart.com/border/2020/10/31/watch-latino-border-patrol-agents-discuss-benefits-of-secure-borders-on-their-communities/,Watch: Latino Border Patrol Agents Discuss Benefits of Secure Borders on Their Communities,1,0.6124
https://www.breitbart.com/2020-election/2020/10/15/donald-trump-daca-going-take-care-dreamers/,Donald Trump on DACA: We're Going to Take Care of Dreamers,1,0.4939
https://www.breitbart.com/2020-election/2020/10/15/voter-president-trump-handsome-smile/,Female Voter Tells President Trump:You're So Handsome When You Smile,1,0.5413
https://www.breitbart.com/politics/2020/10/28/illegal-alien-charged-with-murdering-two-in-machete-attack/,Illegal Alien Released into U.S. Charged with Murdering Two Women in Machete Attack,-1,-0.9153
https://www.breitbart.com/politics/2020/10/22/ann-coulter-stumper-should-trump-mention-his-most-popular-issue/,Ann Coulter: Stumper Should Trump Mention His Most Popular Issue?,1,0.4754
https://www.breitbart.com/entertainment/2020/10/21/linda-ronstadt-trump-the-new-hitler-and-mexicans-are-the-new-jews/,Linda Ronstadt: Trump the New Hitler and Mexicans Are the New Jews,-1,0
https://www.breitbart.com/politics/2020/10/28/washington-post-demographic-changes-spur-democrat-rebirth-in-texas-virginia-colorado/,"Washington Post: Demographic Changes Spur Democrat Rebirth in Texas, Virginia, Colorado",1,0
https://www.breitbart.com/politics/2020/10/23/dhs-wolf-trump-slashed-migrant-inflow-400000-14000/,"DHS Chad Wolf: President Trump Slashed Migrant Inflow from 400,000 to 14,000",-1,-0.2263
https://www.breitbart.com/2020-election/2020/10/25/tom-cotton-slams-joe-bidens-claim-we-owe-amnesty-illegal-migrants/,Tom Cotton Slams Joe Biden's Claim We Owe Amnesty to Illegal Migrants,-1,-0.5574
https://www.breitbart.com/immigration/2020/10/26/donald-trump-slams-joe-bidens-america-idea/,Donald Trump Slams Joe Biden's Claim That America Was an Idea,-1,0
https://www.breitbart.com/economy/2020/11/10/guatemala-asks-u-s-amnesty-migrants/,"Guatemala Asks for U.S. Amnesty for Its 700,000-Plus Migrants",0,0
https://www.breitbart.com/clips/2020/11/10/rubio-gops-future-is-appealing-to-working-class-who-dont-want-business-shut-down-jobs-outsourced/,"Rubio: GOP's Future Is Appealing to Working Class Who Don't Want Business Shut Down, Jobs Outsourced",1,0.0772
https://www.breitbart.com/politics/2020/10/31/trump-declares-national-day-of-remembrance-for-americans-killed-by-illegal-aliens-on-november-1/,Trump Declares National Day of Remembrance for Americans Killed by Illegal Aliens on November 1,-1,-0.8442
https://www.breitbart.com/economy/2020/11/12/joe-bidens-progressives-split-pro-migration-promises/,Joe Biden's Progressives Split over Pro-Migration Promises,1,0.3818
https://www.breitbart.com/2020-election/2020/11/05/munro-nyt-op-ed-shocked-stunned-to-see-blacks-vote-for-donald-trump/,"Munro: NYT Op-Ed: Shocked, Stunned to See Blacks Vote for Donald Trump",-1,-0.4019
https://www.breitbart.com/border/2020/10/21/u-s-attorney-files-federal-charges-on-accused-houston-cop-killer/,U.S. Attorney Files Federal Charges on Accused Houston Cop-Killer,-1,-0.5106
https://www.breitbart.com/2020-election/2020/10/27/charles-hurt-qanon-obsession-marks-the-depth-of-deep-state-journalism/,Charles Hurt: QAnon Obsession Marks the Depth of Deep State Journalism,-1,-0.7003
https://www.breitbart.com/europe/2020/11/10/nearly-2000-african-boat-migrants-land-on-the-spanish-canary-islands-over-the-weekend/,"2,000 African Boat Migrants Land on the Canary Islands Over the Weekend",0,0
https://www.breitbart.com/politics/2020/10/21/exclusive-sen-joni-ernst-sarahs-law-is-about-justice/,Exclusive Sen. Joni Ernst: Sarah's Law Is About Justice,1,0.5994
https://www.breitbart.com/politics/2020/10/23/tom-cotton-joe-biden-avoids-wage-raise-policy/,Tom Cotton: Joe Biden Avoids Wage-Raise Policy,-1,-0.1779
https://www.breitbart.com/2020-election/2020/10/23/latino-support-for-trump-in-california-jumps-8-points-in-one-month/,Latino Support for Trump in California Jumps 8 Points in One Month,1,0.4019
https://www.breitbart.com/middle-east/2020/10/21/iraqi-archbishop-europe-naive-terrorism-uncontrolled-immigration/,"Iraqi Archbishop: Europe Is 'Naive' About Terrorism, Uncontrolled Immigration",-1,-0.765
https://www.breitbart.com/politics/2020/10/29/promises-made-promises-kept-trump-administration-arrests-more-than-600-ms-13-gang-members-since-2017/,"Promises Made, Promises Kept: Trump Administration Arrests More than 600 MS-13 Gang Members Since 2017",1,0.3182
