url,sentiment_human,compound_score
https://www.foxnews.com/politics/who-is-lindsey-graham-5-things-to-know-south-carolina-senator,0,0
https://www.foxnews.com/politics/geraldo-rivera-trump-senses-minority-vote-reelection-lil-wayne,1,0.4019
https://www.foxnews.com/sports/tokyo-olympics-to-give-refunds-to-ticket-buyers-in-japan,0,0
https://www.foxnews.com/us/man-deal-murder-california-police-officer,-1,-0.8402
https://www.foxnews.com/us/portland-biden-celebrations-street-racing-ice-chanting-come-out-and-fight,-1,0.3182
https://www.foxnews.com/politics/trump-biden-final-debate-top-5-moments,1,0.2023
https://www.foxnews.com/entertainment/celebs-who-said-theyd-leave-america-in-2016-if-trump-elected-didnt,-1,-0.0516
https://www.foxnews.com/politics/aocs-new-squad-defund-police-more,0,0.0772
https://www.foxnews.com/entertainment/50-cent-lil-wayne-mistake-meeting-trump,-1,-0.5574
https://www.foxnews.com/opinion/trump-presidential-debate-win-ed-rollins,-1,0.3612
https://www.foxnews.com/opinion/2020-house-races-america-politics-jessica-tarlov,0,0.4215
https://www.foxnews.com/politics/ice-cube-interview-trump-campaign-platinum-plan-black-americans,-1,-0.1511
https://www.foxnews.com/politics/liberian-refugee-republican-minnesota-state-senate,-1,-0.4588
https://www.foxnews.com/world/suspect-teachers-beheading-france-chechen-teen,-1,-0.296
https://www.foxnews.com/sports/ex-ufc-fighter-zelim-imadaev-chechen-refugee-beheading,-1,0.6369
https://www.foxnews.com/sports/khabib-nurmagomedov-justin-gaethje-ufc-254-announces-retirement,0,0
https://www.foxnews.com/world/french-teacher-beheading-police-investigating-dozens-who-allegedly-issued-messages-of-support-for-suspect,-1,0.128
https://www.foxnews.com/sports/phil-hawes-18-second-knockout-ufc-debut,0,0
https://www.foxnews.com/world/france-expel-231-radicalized-foreigners,-1,-0.7783
https://www.foxnews.com/politics/trump-vows-comeback-in-campaigns-closing-message,0,0
https://www.foxnews.com/us/this-day-in-history-oct-27,0,0
https://www.foxnews.com/media/laura-ingraham-joe-biden-great-american-sellout,-1,0.6249
https://www.foxnews.com/politics/nicole-malliotakis-anti-socialist-squad-house-gop,1,0.4588
https://www.foxnews.com/world/france-ambassador-turkey-erdogan-mental-health-macron-islam-muslims,0,0
https://www.foxnews.com/politics/ilhan-omar-trump-effed-around-minnesota,-1,-0.6705
https://www.foxnews.com/world/muslims-call-for-french-goods-boycott-to-protest-caricatures,-1,-0.5106
https://www.foxnews.com/opinion/tucker-carlson-joe-biden-transition-2020-presidential-election,-1,-0.1027
https://www.foxnews.com/politics/susan-collins-systemic-racism-not-in-maine,-1,-0.6249
https://www.foxnews.com/world/peter-kassig-syria-isis-aid-islamic-state-reporters-notebook-hasnie,1,-0.8689
https://www.foxnews.com/politics/pope-congratulates-biden-during-phone-conversation,1,0.5859
https://www.foxnews.com/politics/trump-administration-biometric-screening-visa-seekers,0,0
https://www.foxnews.com/entertainment/ricky-martin-joe-biden-fellow-latinos-back-donald-trump,-1,0.2023
https://www.foxnews.com/world/pope-francis-same-sex-civil-unions-documentary-film,1,0.3612
https://www.foxnews.com/media/laura-ingraham-joe-biden-globalist-reset-covid-cripple-america,-1,0.296
https://www.foxnews.com/world/pope-francis-returns-to-not-wearing-a-mask-amid-growing-criticism,-1,-0.296
https://www.foxnews.com/opinion/trump-sudan-israel-fred-fleitz,1,0.7269
https://www.foxnews.com/world/erekat-longtime-spokesman-for-the-palestinians-dies-at-65,0,0
https://www.foxnews.com/us/elmer-manzano-capital-murder-harold-preston,-1,-0.9042
https://www.foxnews.com/health/inmates-need-priority-access-to-coronavirus-vaccine-ama-says,0,0
https://radio.foxnews.com/2020/10/28/going-beyond-inclusion-with-att-ceo-anne-chow/,0,0
https://www.foxnews.com/us/houston-sergeant-killed-shooting-died-protecting-family-wife-alleged-killer,-1,-0.8689
https://www.foxnews.com/us/shooting-at-texas-nightclub-leaves-3-dead-1-critically-injured-police,-1,-0.7906
https://www.foxnews.com/politics/ilhan-omar-easily-wins-reelection-in-minnesota,1,0.7269
https://www.foxnews.com/us/virginia-robbery-suspect-dead-after-wounding-officer,-1,-0.7579
https://www.foxnews.com/health/colorado-inmate-dies-coronavirus-symptoms,-1,0
https://www.foxnews.com/media/cnns-van-jones-cries-on-air-amid-emotional-response-to-biden,1,0.2714
https://www.foxnews.com/politics/biden-faces-backlash-for-saying-america-was-an-idea-that-weve-never-lived-up-to,-1,0
https://www.foxnews.com/us/houston-police-sergeants-funeral-set-for-thursday-after-fatal-shooting,-1,-0.7184
https://www.foxnews.com/politics/anti-human-trafficking-groups-qanon-conspiracy-theory-letter,-1,-0.7184
https://www.foxnews.com/real-estate/haunted-new-york-castle-auction-halloween,0,0
https://www.foxnews.com/us/new-york-grocery-store-boycotts-discount-trump-supporters,-1,-0.3612
https://www.foxnews.com/entertainment/arnold-schwarzenegger-frustrations-lack-of-patriotism-america,-1,-0.6486
https://www.foxnews.com/politics/obama-controversy-infamous-bitter-comments-small-town-americans-still-nags-me,-1,0
https://www.foxnews.com/entertainment/gigi-hadid-encourages-fans-vote-post-baby-body,1,0.7184
https://www.foxnews.com/politics/reporters-notebook-107-year-old-vote-22nd-presidential-election,0,0.2263
https://radio.foxnews.com/2020/11/05/the-power-of-prayer-and-the-story-of-fr-patrick-peyton-aka-the-rosary-priest/,1,0
https://www.foxnews.com/politics/biden-cabinet-picks-moderate-far-left-battle-74-days,-1,-0.3818
https://www.foxnews.com/sports/longtime-minnesota-sports-columnist-sid-hartman-dies-at-100,0,0
https://www.foxnews.com/opinion/divided-america-judge-andrew-p-napolitano,-1,-0.7003
https://www.foxnews.com/opinion/biden-victory-speech-election-richard-fowler,1,-0.0772
https://www.foxnews.com/sports/teofimo-lopez-win-excites-honduran-americans-amid-pain,1,0.5574
https://www.foxnews.com/politics/xavier-becerra-biden-ag-illegal-immigration,-1,-0.5574
https://www.foxnews.com/opinion/trump-biden-final-debate-david-bossie,1,0.2023
https://www.foxnews.com/opinion/winners-and-losers-presidential-debate-trump-biden-liz-peek,0,0.296
https://www.foxnews.com/politics/man-oh-mandate,0,0
https://www.foxnews.com/us/us-border-patrol-arrests-nearly-300-immigrants-in-18-hours,-1,-0.7579
https://www.foxnews.com/politics/trump-administration-work-permits-immigrants-deportation-orders,0,0
https://www.foxnews.com/us/border-patrol-reports-shooting-near-us-mexico-crossing-in-california,0,0
https://www.foxnews.com/politics/rnc-spends-9-million-for-battlegrounds-in-final-tv-advertising-push-on-healthcare,0,0.128
https://www.foxnews.com/politics/hispanic-democrat-says-far-left-socialist-message-is-killing-us-report,-1,-0.6597
https://www.foxnews.com/entertainment/saturday-night-live-celebratory-weekend-update-trump-loss-biden-win,-1,-0.0516
https://www.foxnews.com/politics/dem-reps-say-losses-among-hispanic-populations-reflect-partys-poor-messaging-trump-got-this-better,-1,-0.7003
https://www.foxnews.com/politics/georgias-purdue-calls-on-supporters-to-send-him-back-to-dc-to-fight-aoc-pelosi-schumer-and-radical-leftists,-1,-0.3818
https://www.foxnews.com/media/sunny-hostin-trump-voters-unamerican-racist-homophobic-candidate,-1,0.4404
https://www.foxnews.com/us/judge-trump-administration-stop-deporting-unaccompanied-minors-pandemic,0,-0.296
https://www.foxnews.com/politics/ingraham-democrats-true-agenda-middle-working-class,-1,0.1531
https://www.foxnews.com/us/texas-man-granted-us-citizenship-53-years-after-serving-in-vietnam-receiving-purple-heart,1,0.25
https://www.foxnews.com/politics/early-voting-gives-democrats-competitive-edge-texas,1,0.1779
https://www.foxnews.com/entertainment/maren-morris-endorses-joe-biden,1,0.34
https://www.foxnews.com/opinion/thom-tillis-amy-coney-barrett-supreme-court-democrats,1,0.5209
https://www.foxnews.com/politics/trump-slams-cuomo-over-apology-tour-as-ny-governor-warns-public-should-be-skeptical-of-covid-vaccine,-1,-0.0516
https://www.foxnews.com/politics/biden-catholic-vote-2020-election-religious-liberty,1,0.8271
https://www.foxnews.com/media/mollie-hemingway-media-ran-biden-campaign-downplayed-far-left,0,0
https://www.foxnews.com/us/cuomo-governors-will-meet-to-align-coronavirus-policy-as-cases-spike-nationwide,0,0
https://www.foxnews.com/food-drink/chef-reveals-menu-of-kamala-harris-victory-dinner,0,0
https://www.foxnews.com/politics/former-mccain-adviser-says-democratic-win-in-az-could-be-senators-revenge,-1,0.5859
https://www.foxnews.com/politics/kamala-harris-makes-history-first-female-black-vice-president,1,0
https://www.foxnews.com/opinion/alex-trebek-perfect-guest-homes-paul-batura,1,0.4767
https://www.foxnews.com/sports/former-nfl-player-emmanuel-acho-tackles-racism-in-new-book,-1,-0.6249
https://www.foxnews.com/opinion/workers-2020-election-william-barber-sherrod-brown,0,0
https://www.foxnews.com/politics/perdue-ties-ossoff-to-schumer-and-pelosi-in-his-first-georgia-runoff-ad,0,0
https://www.foxnews.com/politics/rick-scott-rally-loeffler-perdue-georgia-runoff,0,0
https://www.foxnews.com/opinion/issues-biden-compromise-common-ground-republicans-cal-thomas,0,0
https://www.foxnews.com/politics/new-pentagon-adviser-troop-withdrawals-trump,0,0
https://www.foxnews.com/entertainment/michael-moore-calls-joe-biden-eliminate-electoral-college-adopt-democratic-socialism,0,0.1779
https://www.foxnews.com/politics/georgia-senate-races-socialism-versus-health-care-coronavirus,0,0.4939
https://www.foxnews.com/politics/rnc-to-spend-25m-on-tv-ads-in-battleground-states-in-final-stretch-to-election-day,0,-0.4019
https://www.foxnews.com/politics/biden-lobby-progressive-bernie-sanders-squad-aoc,0,0
https://www.foxnews.com/opinion/support-trump-security-prosperity-liberty-rep-mo-brooks,1,0.8176
https://www.foxnews.com/politics/california-republican-darrell-issa-back-to-congress,0,0
https://www.foxnews.com/opinion/trump-2020-election-family-sen-rick-scott,1,0
https://www.foxnews.com/politics/klain-covid-tweet-fear-epidemic-nyc,1,0.1027
https://www.foxnews.com/opinion/walkaway-founder-hillary-vote-2016-trump-2020,0,0
https://www.foxnews.com/us/pompeo-dismisses-flak-over-second-trump-administration-remark,-1,0
https://www.foxnews.com/world/coronavirus-crisis-how-has-the-controversial-swedish-experiment-fared,0,0
https://www.foxnews.com/politics/fox-news-voter-analysis-trump-sees-strong-support-from-base-as-moderates-back-biden,1,0.7184
https://www.foxnews.com/opinion/tucker-carlson-presidential-debate-what-we-learned,0,0
https://www.foxnews.com/politics/voter-analysis-bidens-path-presidency,0,0
https://www.foxnews.com/politics/senate-power-rankings-fifty-one-derful,1,0
https://www.foxnews.com/transcript/hannity-the-countrys-most-critical-institutions-have-failed-us,-1,-0.7089
https://www.foxnews.com/politics/latino-voters-escaped-dictatorships-trump-democratic-socialists,-1,-0.2263
https://www.foxnews.com/media/aoc-rips-msnbc-claire-mccaskill-why-do-we-listen-to-people-who-lost-elections,-1,-0.3182
https://www.foxnews.com/travel/qatar-airport-officials-strip-search-prosecutors,0,0
https://www.foxnews.com/entertainment/alyssa-milano-voters-choose-america-or-trump-election,-1,-0.5216
https://www.foxnews.com/travel/qatar-airways-apologizes-women-strip-searched-airport,0,0.3612
https://www.foxnews.com/travel/australian-police-women-strip-searched-qatar-airport-report,-1,-0.4588
https://www.foxnews.com/media/the-view-dr-jill-biden-hunter-biden,-1,-0.296
https://www.foxnews.com/media/anonymous-trump-official-cnn-pundit-miles-taylor-lied,-1,-0.3818
https://www.foxnews.com/media/new-york-times-roger-cohen-deletes-tweets-trump,-1,0
https://www.foxnews.com/us/15-arrested-in-maritime-smuggling-event-near-mar-a-lago,-1,-0.7351
https://www.foxnews.com/world/new-arrest-after-france-church-attack-security-tightened,-1,-0.4767
https://www.foxnews.com/opinion/trump-four-more-years-larry-elder,1,0
https://www.foxnews.com/world/guatemala-digs-landslide-100-buried,-1,0
https://www.foxnews.com/world/are-mexicos-stringent-gun-control-measures-aiding-the-rise-in-cartel-violence,-1,-0.7579
https://www.cbsnews.com/news/whistleblower-nurse-questionable-hysterectomies-shoddy-covid-care-georgia-immigrant-detention-center-dawn-wooten/,-1,-0.5574
https://www.cbsnews.com/news/trump-public-charge-immigration-wealth-test-court-ruling/,-1,0.4939
https://www.cbsnews.com/news/appeals-court-upholds-ban-on-holding-immigrant-children-in-hotels/,-1,-0.5574
https://www.cbsnews.com/news/wall-street-bombing-new-york-terror-attack/,-1,-0.891
https://www.cbsnews.com/news/palantir-human-rights-record-amnesty-international/,0,0
https://www.cbsnews.com/news/ice-billboards-immigrants-pennsylvania-criticism-former-officials/,-1,0
https://www.cbsnews.com/news/15-year-old-girl-who-spent-her-life-in-the-u-s-facing-deportation-after-hospital-arrest/,-1,-0.34
https://www.cbsnews.com/news/trump-biden-2020-immigration-policies/,0,0
https://www.cbsnews.com/news/wealth-gap-black-americans-redlining/,-1,-0.4019
https://www.cbsnews.com/news/migrant-caravan-sets-off-honduras-guatamala-mexico-eyes-on-us-border-immigration/,0,0
https://www.cbsnews.com/news/melania-trump-audio-recording-migrant-children-christmas/,-1,-0.296
https://www.cbsnews.com/news/2020-daily-trail-markers-republicans-are-narrowing-voter-registration-gaps-in-swing-states-2020-10-01/,0,0
https://www.cbsnews.com/news/2020-daily-trail-markers-pence-and-harris-are-set-to-face-off-in-their-only-debate-2020-10-07/,0,0
https://www.cbsnews.com/news/2020-daily-trail-markers-debate-prep-is-in-full-swing-for-trump-and-biden-2020-09-28/,0,0
https://www.cbsnews.com/news/john-brennan-challenges-to-democracy-ethics/,-1,0.0772
https://www.cbsnews.com/news/mexico-asks-us-to-clarify-alleged-hysterectomies-on-migrant-women-in-ice-custody/,-1,0
https://www.cbsnews.com/news/appeals-court-allows-trump-to-end-humanitarian-protections-for-300000-immigrants/,-1,0
https://www.cbsnews.com/news/nypd-officer-baimadajie-angwang-arrested-for-allegedly-acting-as-an-agent-of-the-chinese-government/,-1,-0.296
https://www.cbsnews.com/news/alexandria-ocasio-cortez-trump-tax-returns-750/,-1,0
https://www.cbsnews.com/news/census-2020-court-ruling-judge-orders-count-extend-october/,0,0.1779
https://www.cbsnews.com/news/trumps-use-of-fear-and-anxiety-to-motivate-his-voters/,-1,-0.3182
https://www.cbsnews.com/news/trump-rally-nevada-indoors-henderson-las-vegas/,0,0
https://www.cbsnews.com/news/judges-halt-plan-to-exclude-undocumented-immigrants-from-count-used-to-award-seats-in-congress-2020-09-10/,0,0
https://www.cbsnews.com/news/census-2020-federal-court-trump-administration-deadlines/,0,0
https://www.cbsnews.com/news/stimulus-check-claim-9-million-people-irs/,0,0
https://www.cbsnews.com/news/census-2020-bureau-did-not-make-decision-to-speed-up/,0,0
https://www.cbsnews.com/news/ruth-bader-ginsburg-politicians-and-lawmakers-react-to-sudden-death/,-1,-0.7717
https://www.cbsnews.com/news/irs-stimulus-check-9-million-claim-by-state/,0,0
https://www.cbsnews.com/news/amy-coney-barrett-letter-concern-rhodes-college-alumni/,-1,0
https://www.cbsnews.com/news/federal-judge-temporarily-stops-ending-census-headcount-early-2020-09-10/,0,-0.1531
https://www.cbsnews.com/news/jim-belushi-cannabis-farmer/,0,0
https://www.cbsnews.com/news/kamala-harris-elle-magazine-cover-november/,0,0
https://www.cbsnews.com/news/ruth-bader-ginsburg-dies-age-87-supreme-court-justice-court/,0,0.5267
https://www.cbsnews.com/news/california-wildfires-deadly-oregon-mass-evacuations-western-united-states/,-1,0
https://www.cbsnews.com/news/trump-taxes-returns-takeaways/,0,0
https://www.cbsnews.com/news/nyff-new-york-film-festival-adapts-to-coronavirus-pandemic/,0,0.4939
https://www.cbsnews.com/news/american-faces-prison-bad-tripadvisor-review-thailand/,-1,-0.7783
https://www.cbsnews.com/news/facebook-removes-trump-ads-refugees-covid-19/,0,0
https://www.cbsnews.com/news/8800-migrant-children-have-been-expelled-under-pandemic-border-policy-per-court-documents/,-1,-0.25
https://www.cbsnews.com/news/u-s-stops-holding-migrant-children-in-hotels-but-says-they-can-still-be-expelled/,0,-0.1531
https://www.cbsnews.com/news/vice-presidential-debate-immigration-topic-missed-susan-page/,-1,-0.296
https://www.cbsnews.com/news/lauren-witzke-delaware-republican-primary-senate-qanon/,0,0.5719
https://www.cbsnews.com/news/lauren-witzke-delaware-primary-results/,0,0.5719
https://www.cbsnews.com/news/h1b-trump-overhaul-u-s-unveils-long-anticipated-restrictions-on-foreign-worker-visas-including-h-1b-program/,0,0
https://www.cbsnews.com/news/trump-administration-refugee-resettlement-cap-historic-low/,0,-0.2732
https://www.cbsnews.com/news/black-man-jogging-ice-stopped-boston-investigation/,0,-0.1531
https://www.cbsnews.com/news/biden-florida-campaign-concern-latino-voters/,0,0.4019
https://www.cbsnews.com/news/distance-learning-4-million-parents-could-quit-jobs/,0,0
https://www.cbsnews.com/news/twitter-launches-election-hub-battle-disinformation/,-1,-0.3818
https://www.cbsnews.com/news/china-russia-and-white-supremacy-top-dhs-first-public-threat-assessment/,-1,-0.34
https://www.cbsnews.com/news/raw-sewage-southern-california-coast-tijuana-mexico-60-minutes-2020-09-13/,-1,-0.4215
https://www.cbsnews.com/news/biden-makes-his-first-visit-to-florida-as-democratic-nominee/,0,0
https://www.cbsnews.com/news/2020-daily-trail-markers-debate-night-fundraising-push-has-already-begun-2020-09-29/,0,0
https://www.cbsnews.com/news/2020-daily-trail-markers-2nd-presidential-debate-in-doubt-2020-10-08/,-1,-0.3612
https://www.cbsnews.com/news/migrant-caravan-guatemala-us-bound-migrants-from-honduras-stopped-covid-19/,0,0
https://www.cbsnews.com/news/greece-court-verdict-far-right-golden-dawn-party-criminal-organization-murder-rapper-anti-fascist/,-1,-0.1779
https://www.cbsnews.com/news/moria-camp-lesbos-greece-thousands-homeless/,-1,-0.5423
https://www.cbsnews.com/news/trump-downplayed-coronavirus-disingenuous-jeh-johnson/,-1,0.2732
https://www.cbsnews.com/news/pope-francis-capitalism-markets-coronavirus-pandemic-fail/,-1,-0.5574
https://www.cbsnews.com/news/syria-war-refugees-difficult-decision-as-economy-collapses-under-civil-war-and-sanctions/,-1,0
https://www.cbsnews.com/news/sesame-street-teaching-children-refugees-from-syria-to-cope-with-emotions-60-minutes-2020-10-11/,0,0.1531
https://www.cbsnews.com/news/sesame-street-international-rescue-committee-help-syria-refugee-children-60-minutes-2020-10-11/,1,0.5994
https://www.cbsnews.com/news/womens-rights-are-faltering-united-nations-says/,-1,0.4215
https://www.cbsnews.com/news/60-minutes-nobel-peace-prize-winners-2020-10-04/,0,0.872
https://www.cbsnews.com/news/nobel-peace-prize-recipient-nadia-murad-amal-clooney-isis-court-60-minutes-2020-10-04/,1,0
https://www.cbsnews.com/news/trump-tells-supporters-biden-will-flood-minnesota-with-refugees/,-1,0
https://www.cbsnews.com/news/covid-cases-confirmed-in-sprawling-zaatari-syrian-refugee-camp-in-jordan/,-1,0
https://www.cbsnews.com/news/coronavirus-in-syria-deaths-under-counted-amid-civil-war-bashar-assad-regime-blames-sanctions/,-1,0
https://www.cbsnews.com/news/detention-center-mcallen-texas-immigrant-mother-says-shes-grateful-america/,1,0.4588
https://www.cbsnews.com/news/supreme-court-allows-trump-end-census-count-early-october-31/,0,0.5574
https://www.cbsnews.com/news/biden-continues-to-outspend-trump-on-tv-ads/,0,0
https://www.cbsnews.com/news/border-arrests-rise-for-fifth-consecutive-month/,-1,-0.4404
https://www.cbsnews.com/news/the-lincoln-project-gop-party-of-trump-60-minutes-2020-10-11/,1,0.4019
https://www.cbsnews.com/news/texas-election-democrats-registered-after-2016/,1,0.4404
https://www.cbsnews.com/news/trump-vs-biden-2020-presidential-election-major-issues/,0,0
https://www.cbsnews.com/news/supreme-court-to-hear-trump-border-wall-appeal-immigration-policy/,1,0.6908
https://www.cbsnews.com/news/biden-immigration-policy-agenda-trump-reversal-deportation-asylum/,0,0
https://www.cbsnews.com/news/border-migrant-families-dangers/,-1,-0.4939
https://www.cbsnews.com/live-updates/final-presidential-debate-fact-check-trump-biden/,0,0
https://www.cbsnews.com/news/ice-deportations-expedited-removal/,-1,0
https://www.cbsnews.com/news/new-us-citizenship-test-will-require-more-questions-immigrants/,0,0
https://www.cbsnews.com/news/judge-blocks-trump-public-charge-rule-immigration-green-card-wealth-test/,-1,0.3182
https://www.cbsnews.com/live-updates/nevada-2020-election-results/,0,0
https://www.cbsnews.com/news/ice-migrant-families-expulsion-karnes-city-texas-detention-center/,-1,-0.25
https://www.cbsnews.com/news/family-separation-parents-chosen-homeland-security-chad-wolf/,-1,0
https://www.cbsnews.com/news/supreme-court-census-reveiw-trump-unauthorized-immigrants-count/,0,0.5574
https://www.cbsnews.com/news/homeland-security-dhs-employees-rescind-gag-order-leaks/,-1,-0.7184
https://www.cbsnews.com/news/family-separation-policy-trump-administration-documents-immigration/,-1,-0.5719
https://www.cbsnews.com/news/family-separation-parents-of-migrant-children-remain-unreachable/,-1,0
https://www.cbsnews.com/news/child-separation-trump-says-taken-care-of/,1,0.7355
https://www.cbsnews.com/news/fox-news-laura-ingraham-donald-trump-presidential-election-accept-result/,-1,-0.3182
https://www.cbsnews.com/news/ken-burns-race-60-minutes-2020-11-06/,0,0
https://www.cbsnews.com/news/trump-administration-closed-borders-migrant-children-covid-19/,0,0
https://www.cbsnews.com/news/nxivm-founder-keith-raniere-sentenced-120-years-prison/,-1,-0.5267
https://www.cbsnews.com/news/chad-wolf-no-authority-daca-ruling/,-1,-0.4257
https://www.cbsnews.com/news/social-media-disinformation-national-black-cultural-information-trust/,-1,-0.3818
https://www.cbsnews.com/news/wisconsin-election-2020-western-trump-2016/,0,0
https://www.cbsnews.com/news/biden-trump-florida-georgia-north-carolina-opinion-poll-10-25-2020/,0,-0.4019
https://www.cbsnews.com/news/joe-bidens-scranton-is-filled-with-signs-and-anxious-democrats/,-1,-0.25
https://www.cbsnews.com/news/joe-biden-wins-2020-election-46th-president-united-states/,1,0.5859
https://www.cbsnews.com/news/barack-obama-speaks-out-on-politics-the-presidency-and-donald-trump/,0,0
https://www.cbsnews.com/news/ken-burns-60-minutes-2020-11-08/,0,0
https://www.cbsnews.com/news/2020-daily-trail-markers-covid-19-considered-a-top-issue-in-gop-ads-in-just-2-battleground-states-2020-10-30/,0,-0.2263
https://www.cbsnews.com/news/teacher-beheaded-samuel-pety-france-photo-found-attacker-phone/,-1,0
https://www.cbsnews.com/news/all-four-members-of-the-squad-win-reelection-in-their-congressional-races/,0,0
https://www.cbsnews.com/news/ethiopia-tigray-region-massacre-report-amnesty-international/,-1,-0.7579
https://www.cbsnews.com/news/florida-unions-unite-here-seiu-reach-out-infrequent-voters-final-campaign-stretch/,0,0.0258
https://www.cbsnews.com/news/2020-daily-trail-markers-senate-democratic-hopefuls-are-raising-serious-cash-theyre-also-spending-it-2020-10-23/,0,-0.0772
https://www.cbsnews.com/news/jill-biden-first-lady-joe-teaching/,0,0
https://www.cbsnews.com/news/biden-foreign-calls-approach-during-transition/,0,0
https://www.cbsnews.com/news/joe-biden-arab-reaction-palestinian-relief-expect-destructive-policies-donald-trump-to-totally-stop/,-1,-0.5563
https://www.cbsnews.com/news/pope-francis-endorses-same-sex-civil-unions/,1,0.34
https://www.cbsnews.com/news/swing-states-2020-presidential-election/,0,-0.4019
https://www.cbsnews.com/news/2020-daily-trail-markers-obama-tells-60-minutes-hes-more-troubled-by-gop-members-humoring-trump-2020-11-12/,-1,-0.5095
https://www.cbsnews.com/news/swing-states-remaining-2020-presidential-election/,0,-0.4019
https://www.cbsnews.com/news/doc-nyc-2020-documentary-film-festival-goes-online/,0,0.4939
https://www.cbsnews.com/news/vice-president-elect-kamala-harris-woman-of-many-firsts/,1,0
https://www.cbsnews.com/news/kamala-harris-first-black-woman-vice-president/,1,0
https://www.cbsnews.com/news/winning-the-votes-of-suburban-women-in-battleground-states/,1,0.1779
https://www.cbsnews.com/news/sophia-loren-on-the-life-ahead/,0,0
https://www.cbsnews.com/news/2020-daily-trail-markers-how-ads-from-the-two-campaigns-differ-in-the-final-sprint-2020-10-29/,0,0
https://www.cbsnews.com/news/stimulus-check-non-filers-irs-info-november-21/,-1,0
https://www.cbsnews.com/news/nancy-pelosi-seeks-reelection-speaker-of-the-house/,0,0
https://www.cbsnews.com/news/greece-golden-dawn-police-hunt-greek-far-right-party-fugitive-christos-pappas-prison-sentence/,-1,-0.0772
https://www.cbsnews.com/news/pie-art-lauren-ko-pieometry/,1,0.5994
https://www.cbsnews.com/news/book-excerpt-the-company-i-keep-leonard-lauder/,0,0
https://www.cbsnews.com/news/election-day-ballots-history/,0,0
https://www.cbsnews.com/news/the-election-aftermath-and-the-power-of-the-vote/,0,0
https://www.cbsnews.com/news/arizona-early-voting-2020-election-60-minutes-2020-11-01/,0,0.34
https://www.cbsnews.com/news/judge-border-agents-covid-19-order-expel-migrant-kids-immigration/,-1,-0.4404
https://www.cbsnews.com/news/migrant-shipwrecks-libya-deaths-survivors-in-shock/,-1,-0.743
https://www.cbsnews.com/news/140-migrants-drown-senegal-deadliest-shipwreck-2020/,-1,-0.765
https://www.cbsnews.com/news/qatar-may-charge-officials-behind-forced-vaginal-exams-airport/,-1,-0.4588
https://www.cbsnews.com/news/qatar-airport-exams-women-passengers-condemned-australia/,-1,-0.4404
https://www.cbsnews.com/news/hurricane-eta-150-dead-missing-guatemala/,-1,-0.7579
https://www.cbsnews.com/news/nice-france-attack-notre-dame-second-suspect-in-custody/,-1,-0.8625
https://www.breitbart.com/politics/2020/09/22/donald-trump-gains-among-asian-immigrants/,1,0.34
https://www.breitbart.com/politics/2020/10/06/trump-weighs-more-crackdowns-on-welfare-dependent-immigration/,-1,0
https://www.breitbart.com/politics/2020/09/21/ilhan-omar-hate-for-me-is-anti-muslim-anti-immigrant-anti-black-sexist/,-1,-0.5719
https://www.breitbart.com/politics/2020/10/07/nbc-vp-debate-living-encapsulation-of-u-s-demographic-transformation/,0,0
https://www.breitbart.com/politics/2020/09/16/amnesty-groups-demand-bailout-for-cities-states-that-rely-on-illegal-migrants/,-1,-0.6705
https://www.breitbart.com/politics/2020/09/16/fact-check-joe-biden-eva-longoria-attack-donald-trump-over-obama-administration-putting-kids-in-cages/,-1,-0.4767
https://www.breitbart.com/economy/2020/09/20/cato-immigration-slowed-2019-economic-boom/,0,0
https://www.breitbart.com/economy/2020/09/22/politico-union-members-snub-biden-for-trump/,-1,-0.4215
https://www.breitbart.com/economy/2020/09/27/immigration-reformers-ok-judge-amy-coney-barrett/,1,0.4466
https://www.breitbart.com/politics/2020/09/30/judge-blocks-trump-administration-effort-to-fund-immigration-services/,-1,-0.2263
https://www.breitbart.com/politics/2020/09/21/study-biden-migration-could-bring-52-million-immigrants-us/,0,0
https://www.breitbart.com/politics/2020/09/18/axios-new-york-city-shrinks-due-to-lower-immigration/,-1,-0.296
https://www.breitbart.com/politics/2020/09/24/charles-hurt-donald-trump-should-nominate-miguel-estrada-to-supreme-court/,0,0.0516
https://www.breitbart.com/politics/2020/10/01/trump-further-reduces-obamas-refugee-inflow-to-u-s-by-80-percent/,0,0
https://www.breitbart.com/border/2020/09/17/48-migrants-found-in-crowded-new-mexico-stash-house-near-border/,-1,0
https://www.breitbart.com/entertainment/2020/10/09/amy-schumer-posts-staged-photo-of-mannequins-in-cages-in-get-out-the-vote-screed-against-americas-caste-system/,0,0
https://www.breitbart.com/politics/2020/09/21/exclusive-excerpt-rep-matt-gaetz-firebrand-dispatches-from-the-front-lines-of-the-maga-revolution/,1,0.128
https://www.breitbart.com/border/2020/09/10/lost-migrant-starts-fire-in-california-13-more-rescued-from-heatwave/,-1,-0.1548
https://www.breitbart.com/immigration/2020/09/09/democrats-claim-dhs-downplays-white-terrorism/,-1,-0.8834
https://www.breitbart.com/politics/2020/09/27/breaking-project-veritas-ballot-harvesting-minnesota/,-1,-0.128
https://www.breitbart.com/politics/2020/09/22/abc-news-arizonas-changing-demographics-helping-democrats/,1,0.296
https://www.breitbart.com/europe/2020/09/21/report-illegal-boat-migrants-sign-slave-labour-pact-traffickers-reach-uk/,-1,-0.5423
